,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,State_Name,State,County,City,Median_Income,mean_age
42,LY1WmE1DwtkGd37eG3SoSQ,Thr3e Wise Men Brewing Company,1021 Broad Ripple Ave,Indianapolis,IN,46220,39.8693211,-86.1407477,3.5,384,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'""}","Bars, American (Traditional), Pizza, Nightlife, Breweries, Food, Beer Bar, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",Indiana,IN,Adams County,Indianapolis,147106.0,39
43,gcSwkcnKHmgZpP82GsieUw,Books & Brews - Broad Ripple,6420 Cornell Ave,Indianapolis,IN,46220,39.873278,-86.142666,4.0,56,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'False', 'HappyHour': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BikeParking': 'False', 'GoodForKids': 'True'}","Brewpubs, Food, Breweries, Beer Bar, Books, Mags, Music & Video, Nightlife, Bookstores, Bars, Beer, Wine & Spirits, Shopping","{'Monday': '15:0-0:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '15:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-20:0'}",Indiana,IN,Adams County,Indianapolis,147106.0,39
44,POwyAA0vf4PvWe1L8Oc3Eg,Books & Brews,"9402 Uptown Dr, Ste 1400",Indianapolis,IN,46256,39.9242151883,-86.0367340918,4.0,152,1,"{'DogsAllowed': 'False', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True'}","Shopping, Books, Mags, Music & Video, Used Bookstore, Nightlife, Pubs, Bookstores, Food, Breweries, Bars","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-19:0'}",Indiana,IN,Adams County,Indianapolis,136576.0,48
45,DZRkJUI9iv1mDY_JaCY3sg,Scotty's Brewhouse,3905 E 96th St,Indianapolis,IN,46240,39.9262114,-86.0988667,3.5,260,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'BYOBCorkage': ""'no'"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'DriveThru': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'GoodForDancing': 'False', 'ByAppointmentOnly': 'False'}","Beer Bar, Burgers, Gluten-Free, Pizza, Bars, American (New), Breweries, Restaurants, Food, Sports Bars, Nightlife, American (Traditional)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",Indiana,IN,Adams County,Indianapolis,130418.0,46
46,jnZYD2UCGziWwGsUxybkFw,Daredevil Hall,"2721 E 86th St, Ste 180",Indianapolis,IN,46240,39.9119165358,-86.1184757185,4.0,184,1,"{'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'Alcohol': ""u'beer_and_wine'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'ByAppointmentOnly': 'False', 'GoodForDancing': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'Smoking': ""u'no'"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'CoatCheck': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BYOB': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}""}","Brewpubs, Restaurants, Breweries, Beer Bar, American (New), Nightlife, Bars, Pubs, Burgers, Pizza, Food","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}",Indiana,IN,Adams County,Indianapolis,130418.0,46
47,6o3Xj4Lxa2XcaHuCblCc3g,Big Lug Canteen,1435 E 86th St,Indianapolis,IN,46240,39.9116912,-86.1361078,4.5,483,1,"{'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'True', 'ByAppointmentOnly': 'False', 'BYOB': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False'}","American (New), Breweries, Restaurants, Food, Comfort Food, American (Traditional), Brewpubs","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-21:0'}",Indiana,IN,Adams County,Indianapolis,130418.0,46
48,IPYuu24deRJ3P5K498no4g,DAVIDsTEA,"8702 Keystone Xing, Unit B3",Indianapolis,IN,46240,39.9146201,-86.11124,4.5,33,0,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'BusinessParking': 'None', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'Caters': 'False', 'WiFi': ""u'no'""}","Shopping, Home & Garden, Breweries, Kitchen & Bath, Food, Coffee & Tea, Tea Rooms","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}",Indiana,IN,Adams County,Indianapolis,130418.0,46
49,-wDo0EQLaobFdkwizA1i6Q,Happy Brewing,3902 N Illinois St,Indianapolis,IN,46208,39.8265832,-86.159577,4.0,20,0,"{'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Food, Breweries, Brewpubs, Nightlife, Bars, Restaurants, Pubs","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-20:0'}",Indiana,IN,Adams County,Indianapolis,123102.0,36
50,vOPt116elxI6-aD1LrOLMw,Newfields,4000 Michigan Rd,Indianapolis,IN,46208,39.8259716155,-86.185665782,4.5,23,1,"{'Alcohol': ""u'beer_and_wine'"", 'GoodForDancing': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'HappyHour': 'False', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}""}","Nightlife, Beer Gardens","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0', 'Sunday': '12:0-17:0'}",Indiana,IN,Adams County,Indianapolis,123102.0,36
51,o_Qn1BN-0BQjSo7PNPDCKw,PHS Pop Up Garden - East Passyunk,Wharton St and South 9th St,Philadelphia,PA,19147,39.9330522,-75.1591362,4.5,12,0,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Community Service/Non-Profit, Beer Gardens, Food Stands, Local Flavor, Nightlife, Restaurants","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-0:0', 'Saturday': '14:0-0:0', 'Sunday': '12:0-22:0'}",Pennsylvania,PA,Adams County,Philadelphia,106981.0,35
52,cwn_MBPFUJtme68WURSgKA,Bainbridge Street Barrel House,625-27 S 6th St,Philadelphia,PA,19147,39.9412093,-75.1522391,3.0,347,0,"{'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': True, 'saturday': True}"", 'HappyHour': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'True'}","Food, Breweries, Nightlife, Pubs, Sandwiches, Comfort Food, Bars, Beer Bar, Restaurants, Breakfast & Brunch, American (New), Sports Bars, Gastropubs","{'Monday': '16:0-1:0', 'Tuesday': '16:0-1:0', 'Wednesday': '16:0-1:0', 'Thursday': '16:0-1:0', 'Friday': '11:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}",Pennsylvania,PA,Adams County,Philadelphia,106981.0,35
53,0R2yKDNMUztQwgo8pG4z-Q,Triumph Brewing Company,117 Chestnut St,Philadelphia,PA,19106,39.948506,-75.143475,3.5,318,0,"{'BYOBCorkage': ""'no'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'False'}","Restaurants, Breweries, Music Venues, Nightlife, American (New), Food, Arts & Entertainment","{'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-2:0', 'Saturday': '14:0-2:0', 'Sunday': '14:0-23:0'}",Pennsylvania,PA,Adams County,Philadelphia,101360.0,48
54,CL1kpAsyhhb19w0aWDOLuw,Old City Beer Garden,240 Market St,Philadelphia,PA,19106,39.949699,-75.145341,4.0,42,1,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForDancing': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BYOB': 'False', 'Corkage': 'False', 'CoatCheck': 'False', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'Smoking': ""u'outdoor'"", 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': False}""}","Event Planning & Services, Venues & Event Spaces, Bars, Nightlife, Beer Gardens, Restaurants","{'Monday': '12:0-0:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-22:0'}",Pennsylvania,PA,Adams County,Philadelphia,101360.0,48
55,1OfhM-ZKvcpxyxptCCzEwA,Independence Beer Garden,100 S Independence Mall W,Philadelphia,PA,19106,39.9502943,-75.150981,3.5,513,1,"{'HappyHour': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""'full_bar'"", 'Music': ""{'dj': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'GoodForDancing': 'False', 'CoatCheck': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'Smoking': ""u'outdoor'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'ByAppointmentOnly': 'False', 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': None, u'dessert': None}""}","Bars, Nightlife, American (New), Gastropubs, Food Trucks, Parks, Restaurants, Beer Gardens, Active Life, Barbeque, Food, Beer, Wine & Spirits, American (Traditional)","{'Monday': '0:0-0:0', 'Wednesday': '15:0-0:0', 'Thursday': '15:0-0:0', 'Friday': '15:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-0:0'}",Pennsylvania,PA,Adams County,Philadelphia,101360.0,48
56,lSR0JkU7iCnR7sP-8Gjkqw,The Garden,121 N Columbus Blvd,Philadelphia,PA,19106,39.9525531,-75.1397163,4.5,7,1,"{'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'DogsAllowed': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'False', 'HasTV': 'False', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'Smoking': ""u'no'"", 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'BYOB': 'False', 'WheelchairAccessible': 'True'}","Cafes, Beer Gardens, Restaurants, Nightlife","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",Pennsylvania,PA,Adams County,Philadelphia,101360.0,48
57,jEasa4Sbzy4NdLyzPPgQyg,2nd Story Brewing,117 Chestnut St,Philadelphia,PA,19106,39.9484739,-75.1435556,4.0,561,1,"{'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""'free'"", 'BikeParking': 'True', 'GoodForKids': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Smoking': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTableService': 'True', 'Music': ""{'dj': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForDancing': 'False', 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'HappyHour': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'CoatCheck': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True'}","Breweries, Bars, Restaurants, Food, Nightlife, American (New), Pubs, Gastropubs","{'Monday': '0:0-0:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '11:30-22:0', 'Sunday': '12:0-19:0'}",Pennsylvania,PA,Adams County,Philadelphia,101360.0,48
58,609Lr-Hvo3sr9amdiimOJA,Inspired Brews,263 N 3rd St,Philadelphia,PA,19106,39.9557476,-75.144334,5.0,20,0,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1'}","Restaurants, Organic Stores, Kombucha, Food, Cafes, Breweries","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}",Pennsylvania,PA,Adams County,Philadelphia,101360.0,48
59,8KBDQlSdjJ-NoLbpPvkOrw,La Peg,140 N Columbus Blvd,Philadelphia,PA,19106,39.9534524019,-75.1404362747,3.5,252,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'full_bar'"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'GoodForKids': 'False', 'DogsAllowed': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': True}"", 'NoiseLevel': ""'average'"", 'GoodForDancing': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'Smoking': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsDelivery': 'False', 'Music': ""{u'dj': False, u'live': True, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}"", 'CoatCheck': 'False'}","French, Arts & Entertainment, Cocktail Bars, American (Traditional), Brasseries, Bars, Beer Gardens, Music Venues, Restaurants, Gastropubs, Tapas/Small Plates, Nightlife, American (New)","{'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '16:0-23:0'}",Pennsylvania,PA,Adams County,Philadelphia,101360.0,48
60,dUrtFfHBz15Q4GiyDFAqUw,New Ridge Brewing,6168 Ridge Ave,Philadelphia,PA,19128,40.0349311,-75.2170593,5.0,54,1,"{'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}"", 'HappyHour': 'True'}","Restaurants, Gastropubs, Breweries, Food",,Pennsylvania,PA,Adams County,Philadelphia,97478.0,44
61,iPyhEN7uBsRYQdDDs36f2w,Twisted Gingers Brewing Company,4317 Fleming St,Philadelphia,PA,19128,40.0274932,-75.218518,4.5,26,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True'}","Food, Pizza, Restaurants, Breweries, Brewpubs","{'Monday': '16:0-20:30', 'Wednesday': '16:0-20:30', 'Thursday': '16:0-20:30', 'Friday': '16:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-19:0'}",Pennsylvania,PA,Adams County,Philadelphia,97478.0,44
62,5y1UZxEVE8QJob1XMRKp8A,With Love Beer Garden,One Logan Square,Philadelphia,PA,19103,39.9568924,-75.1695151,4.0,5,0,{'GoodForKids': 'False'},"Local Flavor, Breweries, Food",,Pennsylvania,PA,Adams County,Philadelphia,87311.0,45
63,-2-ih3mE8KPyeKVIzpBfPQ,SkyGarten,"1717 Arch St, Fl 51, Three Logan Square",Philadelphia,PA,19103,39.9553097,-75.1692673,3.5,109,0,"{'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'CoatCheck': 'False', 'Smoking': ""u'no'"", 'HappyHour': 'True', 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'NoiseLevel': ""u'very_loud'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': True, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True'}","American (Traditional), Bars, Restaurants, Nightlife, Beer Gardens","{'Monday': '0:0-0:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0'}",Pennsylvania,PA,Adams County,Philadelphia,87311.0,45
