,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,Median_Income,mean_age,total_open_hours,HappyHour,OutdoorSeating,RestaurantsPriceRange2,BikeParking,HasTV,DogsAllowed,full_bar,beer_wine,standardized_Median_Income,standardized_review_count
50,YeIQRLKVhPsDV8AJdgd-BQ,Tow Yard Brewing,501 Madison Ave,Indianapolis,IN,46225,39.759889,-86.1570461,3.0,223,0,"Breweries, Nightlife, Meat Shops, Specialty Food, Restaurants, Bars, American (Traditional), Sandwiches, Delis, Pubs, Food","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-22:0'}",28400.0,42,87.0,False,True,2,True,True,True,False,True,-0.565826864483246,0.40422208016896377
51,7pI6lASZ4rPNPF8iX9jdoA,Ram Restaurant & Brewery,140 S Illinois St,Indianapolis,IN,46225,39.76496,-86.160194,3.5,366,0,"Sports Bars, Breweries, Food, Bars, American (New), Burgers, Restaurants, Nightlife, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",28400.0,42,68.0,False,True,2,True,True,False,True,True,-0.565826864483246,1.2845913431818297
52,lggOwJUJU9vOTnXSVbWMKg,Final Gravity Homebrew Supply,2033 S Meridian St,Indianapolis,IN,46225,39.7395121,-86.1588196,3.5,7,1,"Shopping, Brewing Supplies, Food, Beer, Wine & Spirits","{'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '10:0-16:0', 'Sunday': '12:0-16:0'}",28400.0,42,31.0,False,False,1,False,False,True,False,True,-0.565826864483246,-0.925566456969351
53,7dCyacu8LnFi5PR63uSntQ,Ellison Brewing Company - Indianapolis,501 Madison Ave,Indianapolis,IN,46225,39.760286,-86.157197,4.5,122,1,"Pizza, Brewpubs, Breweries, Restaurants, Food, Chicken Wings, American (New)","{'Tuesday': '16:0-21:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}",28400.0,42,53.0,False,True,2,False,True,True,False,True,-0.565826864483246,-0.2175771895114519
54,TLpuvhkMKx8MGTE7W3Z-Lw,Goodwood Indy,140 S Illinois St,Indianapolis,IN,46225,39.7648517,-86.1603919,4.0,76,1,"Breweries, Food, Restaurants, Burgers, American (New), Brewpubs","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-21:0'}",28400.0,42,80.0,False,False,2,False,True,False,False,True,-0.565826864483246,-0.5007728964946115
55,glqhlr3vcINNstyYRQGliA,Guggman Haus Brewing Co,1701 Gent Ave,Indianapolis,IN,46202,39.7905571268,-86.1824292423,5.0,101,1,"Lounges, Food, Bars, Breweries, Beer Gardens, Coffee & Tea, Pubs, Nightlife, Event Planning & Services, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Wednesday': '15:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}",15203.0,35,39.0,True,True,2,True,False,True,False,True,-0.7765935560393863,-0.34686218617767695
56,cAMQGuopIJ8AgyeXciFNcw,Centerpoint Brewing,1125 E Brookside Ave,Indianapolis,IN,46202,39.7818058292,-86.1371317178,4.5,109,1,"Beer Bar, Nightlife, Breweries, Bars, Food, Beer, Wine & Spirits","{'Monday': '0:0-0:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}",15203.0,35,47.0,False,False,2,True,False,True,False,True,-0.7765935560393863,-0.29761075887625793
57,S_7uidlS2oj3Lq2bxDTTmg,Flat12 Bierwerks - Indianapolis,414 Dorman St,Indianapolis,IN,46202,39.7727796,-86.1386414,4.5,202,0,"Delis, Beer Bar, Bars, Nightlife, Beer Gardens, American (New), Breweries, Restaurants, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-19:0'}",15203.0,35,59.0,True,True,1,True,True,True,False,True,-0.7765935560393863,0.2749370835027387
58,oM9ZFIgO88Hu0ppDZPjuwg,Metazoa Brewing Company,140 S College Ave,Indianapolis,IN,46202,39.764179,-86.1461204,4.5,320,1,"Pets, Breweries, Food","{'Monday': '0:0-0:0', 'Tuesday': '13:0-22:0', 'Wednesday': '13:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",15203.0,35,66.0,False,False,2,True,False,True,False,True,-0.7765935560393863,1.00139563619867
59,FBBeJO50xZiNIo3oFhAFRA,Indiana Microbrewers Festival,601 West New York St,Indianapolis,IN,46202,39.7706478,-86.1677694,4.5,52,1,"Arts & Entertainment, Breweries, Beer Gardens, Festivals, Food, Nightlife, Local Flavor, Beer, Wine & Spirits",,15203.0,35,0.0,False,False,2,False,False,False,False,True,-0.7765935560393863,-0.6485271783988688
60,cHCRC7r9irhK0dIum1zeUw,New Day Craft,"1125 E Brookside Ave, Ste D1",Indianapolis,IN,46202,39.782987062,-86.1350676433,4.5,305,1,"Cideries, Wine Bars, Shopping, Beer, Wine & Spirits, Venues & Event Spaces, Event Planning & Services, Nightlife, Bars, Breweries, Local Flavor, Food, Art Galleries, Wine Tasting Room, Wineries, Arts & Entertainment","{'Monday': '0:0-0:0', 'Tuesday': '14:0-20:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0'}",15203.0,35,21.0,False,False,2,True,False,False,False,True,-0.7765935560393863,0.9090492100085092
61,JJNCJWaH2KV44r9aeEBlqA,Indiana City Brewing,24 Shelby St,Indianapolis,IN,46202,39.7659626275,-86.1411079553,4.0,153,1,"Breweries, Beer, Wine & Spirits, Food","{'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '14:0-21:0', 'Saturday': '14:0-21:0', 'Sunday': '12:0-18:0'}",15203.0,35,28.0,False,False,2,True,False,True,False,True,-0.7765935560393863,-0.02672790871845304
62,GnBHjgB_XF0t65BxcUzHVA,Brewery Tours of Indianapolis,140 S College Ave,Indianapolis,IN,46202,39.909977,-86.113452,3.5,15,1,"Tours, Food, Hotels & Travel, Breweries, Nightlife, Pubs, Transportation, Bars, Beer Tours","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",15203.0,35,69.0,False,False,2,False,False,False,False,True,-0.7765935560393863,-0.876315029667932
63,Yw-guSo-TKY3YbRrq0PELQ,St. Joseph Brewery & Public House,540 N College Ave,Indianapolis,IN,46202,39.7749162356,-86.1457541448,4.0,521,1,"Breweries, American (New), Bars, Food, Gastropubs, Nightlife, Pubs, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '10:0-22:0'}",15203.0,35,80.0,True,True,2,True,True,False,True,True,-0.7765935560393863,2.2388377471468237
64,LnPMfz6ImyU3Dvmf5QdTNg,Rad,414 Dorman St,Indianapolis,IN,46202,39.772868,-86.138667,4.0,21,1,"Restaurants, Nightlife, Bars, Food, Burgers, Breweries","{'Monday': '15:0-21:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-19:0'}",15203.0,35,49.0,False,False,2,True,False,True,False,True,-0.7765935560393863,-0.8393764591918677
65,eyQL0pS7agcZtdKYQ-tJGw,Sun King Brewery,135 N College Ave,Indianapolis,IN,46202,39.7688652311,-86.1451292038,4.5,369,1,"Nightlife, Mexican, Breweries, Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-18:0'}",15203.0,35,57.0,True,False,1,True,False,True,False,True,-0.7765935560393863,1.3030606284198618
66,Z_P_HwcnC0jEvRLUx6TFlw,The Cabin Kitchen,1701 Gent Ave,Indianapolis,IN,46202,39.79051,-86.182467,4.0,5,1,"German, Restaurants, Food, Breweries, Sandwiches, Salad","{'Monday': '15:0-20:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-19:0'}",15203.0,35,42.0,True,True,2,True,False,False,False,True,-0.7765935560393863,-0.9378793137947058
67,h0vaA8cPdjabzotwa6BsyA,Scarlet Lane Brewing Gastropub,1702 Bellefontaine St,Indianapolis,IN,46202,39.7904009329,-86.1424664537,4.5,116,1,"Restaurants, Salad, Gastropubs, Food, Breweries, Pubs, Bars, Nightlife","{'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-20:0'}",15203.0,35,54.0,True,True,2,True,True,False,False,True,-0.7765935560393863,-0.25451575998751624
68,TiA5fpNc-T8QvrxT_EfmPg,Scotty's Brewhouse,1 Virginia Ave,Indianapolis,IN,46204,39.7662077768,-86.1560133765,3.5,467,0,"Restaurants, American (Traditional), Bars, Nightlife, Beer Bar, Breweries, Burgers, Sports Bars, Food, Gluten-Free","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",9146.0,47,88.0,False,True,2,True,True,False,True,True,-0.8733287118138457,1.9063906128622452
69,4UByKRseOwx4JxwXclCejQ,Taxman CityWay,310 S Delaware,Indianapolis,IN,46204,39.7628778,-86.1548521,4.0,175,1,"Restaurants, Brewpubs, Food, Breweries, Gastropubs, American (New), Nightlife, Beer Gardens","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '10:0-22:0'}",9146.0,47,56.0,False,True,2,True,True,False,True,True,-0.8733287118138457,0.10871351636044939
70,TIiLFRFAhOXD8t2guBu5Zw,The Black Acre Loft,130 1/2 N Delaware St,Indianapolis,IN,46204,39.769075,-86.154679,5.0,17,1,"Beer Bar, Bars, Nightlife, Food, Breweries","{'Thursday': '15:0-21:0', 'Friday': '15:0-21:0', 'Saturday': '15:0-21:0'}",9146.0,47,18.0,True,False,2,True,True,False,True,True,-0.8733287118138457,-0.8640021728425772
71,HCbJPXWXvwN-C7XfmVy3gA,Granite City Food & Brewery,"49 W Maryland St, Ste B03A",Indianapolis,IN,46204,39.7664200969,-86.1592453161,3.5,258,0,"Desserts, Breweries, Breakfast & Brunch, Restaurants, Barbeque, American (New), Food, American (Traditional)","{'Monday': '11:0-18:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-1:0', 'Sunday': '8:0-21:0'}",9146.0,47,86.0,True,True,2,True,True,False,True,True,-0.8733287118138457,0.6196970746126722
72,LrUQOSOfuus8pcCHJwaQWg,Outliers Brewing,534 E North St,Indianapolis,IN,46204,39.7753059941,-86.1475182458,4.0,17,0,"Breweries, Food",,9146.0,47,0.0,False,False,1,True,False,False,False,True,-0.8733287118138457,-0.8640021728425772
73,1MoiTfuItt3dZkaQfJkpYw,TwoDEEP Brewing,714 N Capitol Ave,Indianapolis,IN,46204,39.777248,-86.161837,4.0,149,0,"Breweries, Food, Brewpubs","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",9146.0,47,42.0,False,False,2,True,False,False,False,True,-0.8733287118138457,-0.05135362236916258
74,5IvBJJl3bemFixZ9uh_wXg,The Rathskeller,401 E Michigan St,Indianapolis,IN,46204,39.7736134,-86.1502333,4.0,625,1,"German, Event Planning & Services, Restaurants, Venues & Event Spaces, Nightlife, Bars, Beer Gardens","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",9146.0,47,79.0,False,True,2,True,False,False,True,True,-0.8733287118138457,2.8791063020652716
75,kkPK9JSs8KKH9qv2r7fppA,Brew Link Brewing,714 N Capitol Ave,Indianapolis,IN,46204,39.7772342,-86.161783,4.5,42,1,"Breakfast & Brunch, Brewpubs, Food, Tacos, Mexican, Nightlife, Bars, American (New), Desserts, Wraps, Restaurants, Sandwiches, Breweries","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '10:0-18:0'}",9146.0,47,76.0,False,True,2,True,True,False,True,True,-0.8733287118138457,-0.7100914625256426
76,d87V_gH3I1EaGWOM_EYRXw,Books & Brews - Mass Ave.,643 Massachusetts Ave,Indianapolis,IN,46204,39.776012,-86.1472933,3.5,28,0,"Used Bookstore, Brewpubs, Shopping, Breweries, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '12:0-20:0'}",9146.0,47,69.0,False,False,2,False,False,False,False,True,-0.8733287118138457,-0.796281460303126
77,VBPY0IofMYlRAcynvxgS2g,Alcatraz Brewing Company,49 W Maryland St,Indianapolis,IN,46204,39.766304,-86.159322,3.0,21,0,"Restaurants, Burgers, Food, Breweries",,9146.0,47,0.0,False,True,2,False,False,False,True,True,-0.8733287118138457,-0.8393764591918677
78,PT-1mnyFbkBIeJTKyGaLvQ,Indy Brew Bus,,Indianapolis,IN,46204,39.7713425,-86.1573709,4.5,44,1,"Event Planning & Services, Tours, Breweries, Hotels & Travel, Arts & Entertainment, Party Bus Rentals, Local Flavor, Food","{'Monday': '13:0-21:0', 'Tuesday': '13:0-21:0', 'Wednesday': '13:0-21:0', 'Thursday': '13:0-21:0', 'Friday': '13:0-21:0', 'Saturday': '13:0-21:0', 'Sunday': '13:0-18:0'}",9146.0,47,53.0,True,False,2,False,False,False,False,True,-0.8733287118138457,-0.6977786057002878
79,IcqvNEGpi94KcvpS_wUBRQ,The Tap,306 N Delaware St,Indianapolis,IN,46204,39.7714404911,-86.1545743939,4.0,465,1,"Restaurants, Breweries, American (Traditional), Beer Bar, Bars, American (New), Nightlife, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",9146.0,47,73.0,False,True,2,True,True,True,True,True,-0.8733287118138457,1.8940777560368904
80,G1280tTnHsioeQHTaWyK3w,Rock Bottom Restaurant & Brewery,10 West Washington,Indianapolis,IN,46204,39.767299,-86.158755,3.5,357,0,"Restaurants, Breweries, Food, Bars, Burgers, Pubs, Brewpubs, Nightlife","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}",9146.0,47,58.0,True,True,2,True,True,False,True,True,-0.8733287118138457,1.2291834874677332
81,06Uc3lgLSFO5EtLoFYbUbA,Midwest Sour + Wild + Funk Fest,222 E Market St,Indianapolis,IN,46204,39.7686835,-86.153515,4.5,9,1,"Arts & Entertainment, Festivals, Local Flavor, Breweries, Food",,9146.0,47,0.0,False,False,2,True,False,False,False,True,-0.8733287118138457,-0.9132536001439963
